,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u_slope_raw_integration_cost[152],0.102,0.966,-1.715,1.878,0.009,0.011,10433.35,5739.791,1.002
u_slope_raw_integration_cost[153],0.0,0.99,-1.898,1.837,0.01,0.011,9065.492,5722.184,1.0
u_slope_raw_integration_cost[154],0.227,0.958,-1.62,1.995,0.009,0.012,11791.051,5998.951,1.001
u_slope_raw_integration_cost[155],-0.203,1.0,-2.048,1.709,0.01,0.012,10137.453,5428.399,1.0
u_slope_raw_integration_cost[156],-0.095,0.974,-1.916,1.695,0.009,0.011,11023.131,6942.445,1.001
u_slope_raw_integration_cost[157],0.045,0.994,-1.764,2.02,0.01,0.011,9702.245,5489.673,1.001
u_slope_raw_integration_cost[158],0.05,0.965,-1.8,1.822,0.009,0.011,10947.757,5792.883,1.001
u_slope_raw_integration_cost[159],-0.172,0.975,-1.905,1.763,0.009,0.011,11104.146,5747.288,1.0
u_slope_raw_integration_cost[160],-0.078,0.967,-1.798,1.827,0.009,0.011,11730.114,6069.971,1.001
u_slope_raw_integration_cost[161],0.011,0.994,-1.816,1.969,0.01,0.012,9724.979,5663.775,1.0
u_slope_raw_integration_cost[162],0.017,0.96,-1.813,1.755,0.009,0.011,11397.215,5915.047,1.0
u_slope_raw_integration_cost[163],-0.079,0.993,-1.934,1.766,0.009,0.012,11244.819,5841.112,1.001
u_slope_raw_integration_cost[164],0.097,0.994,-1.742,1.967,0.009,0.013,12409.691,5928.605,1.0
u_slope_raw_integration_cost[165],-0.646,1.004,-2.421,1.325,0.013,0.011,6266.162,6139.331,1.0
u_slope_raw_integration_cost[166],0.118,0.964,-1.758,1.873,0.008,0.012,13722.941,5606.176,1.001
u_slope_raw_integration_cost[167],0.066,0.969,-1.736,1.924,0.009,0.012,12238.134,5703.878,1.002
u_slope_raw_integration_cost[168],-0.031,0.978,-1.839,1.816,0.009,0.012,12463.179,6177.575,1.0
u_slope_raw_integration_cost[169],-0.181,0.978,-2.003,1.684,0.009,0.011,11256.758,6218.423,1.0
u_slope_raw_integration_cost[170],-0.127,0.994,-1.937,1.762,0.009,0.011,11193.552,6171.04,1.0
u_slope_raw_integration_cost[171],-0.068,0.959,-1.892,1.738,0.009,0.012,11981.887,5139.006,1.001
u_slope_raw_integration_cost[172],-0.391,0.985,-2.26,1.495,0.011,0.011,7994.49,6063.317,1.0
u_slope_raw_integration_cost[173],0.345,1.011,-1.539,2.223,0.011,0.012,8660.224,6126.559,1.001
u_slope_raw_integration_cost[174],0.118,0.973,-1.719,1.933,0.01,0.012,9684.825,5843.181,1.001
u_slope_raw_integration_cost[175],0.065,0.98,-1.721,1.904,0.01,0.012,10057.682,5698.872,1.0
u_slope_raw_integration_cost[176],-0.096,0.982,-1.902,1.761,0.01,0.011,9844.594,6193.08,1.0
u_slope_raw_integration_cost[177],-0.03,0.993,-1.929,1.755,0.009,0.012,11505.961,6291.214,1.001
u_slope_raw_integration_cost[178],-0.407,0.998,-2.273,1.428,0.011,0.012,8588.041,5797.082,1.0
sigma_u0,0.249,0.015,0.22,0.276,0.001,0.001,135.163,296.864,1.029
sigma_slope_gpt2_surprisal,0.013,0.002,0.009,0.016,0.0,0.0,3106.095,3688.619,1.001
sigma_slope_integration_cost,0.003,0.002,0.0,0.007,0.0,0.0,1454.579,2465.013,1.001
sigma_eps,0.259,0.001,0.258,0.261,0.0,0.0,12909.192,6134.327,1.001
u0[0],-0.189,0.024,-0.235,-0.145,0.002,0.001,98.199,208.119,1.037
u0[1],-0.034,0.022,-0.074,0.009,0.002,0.001,83.088,153.773,1.042
u0[2],-0.184,0.024,-0.232,-0.14,0.002,0.001,104.503,228.009,1.035
u0[3],-0.269,0.025,-0.317,-0.224,0.002,0.001,117.7,285.649,1.029
u0[4],-0.417,0.024,-0.459,-0.369,0.002,0.001,100.042,202.762,1.036
u0[5],0.201,0.024,0.154,0.245,0.002,0.001,107.981,226.818,1.033
u0[6],0.294,0.039,0.221,0.368,0.002,0.001,312.387,764.87,1.011
u0[7],0.032,0.024,-0.011,0.078,0.002,0.001,98.739,229.719,1.034
u0[8],0.183,0.024,0.138,0.229,0.002,0.001,99.714,204.234,1.037
u0[9],-0.17,0.048,-0.259,-0.078,0.002,0.001,526.589,2552.162,1.009
u0[10],-0.129,0.024,-0.173,-0.082,0.002,0.001,102.717,212.4,1.034
u0[11],-0.016,0.024,-0.061,0.03,0.002,0.001,104.141,222.71,1.034
u0[12],0.087,0.024,0.04,0.129,0.002,0.001,101.409,205.487,1.034
u0[13],0.415,0.044,0.334,0.495,0.002,0.001,430.272,1885.646,1.009
u0[14],0.026,0.024,-0.02,0.07,0.002,0.001,102.723,183.369,1.033
u0[15],-0.415,0.026,-0.464,-0.366,0.002,0.001,118.461,278.382,1.029
u0[16],-0.06,0.027,-0.109,-0.008,0.002,0.001,132.572,324.277,1.026
u0[17],0.162,0.024,0.116,0.207,0.002,0.001,106.156,231.396,1.031
u0[18],-0.257,0.084,-0.419,-0.108,0.001,0.001,3325.546,4620.68,1.001
u0[19],-0.17,0.024,-0.215,-0.125,0.002,0.001,99.335,217.912,1.035
u0[20],-0.091,0.024,-0.138,-0.045,0.002,0.001,106.396,236.053,1.033
u0[21],-0.029,0.025,-0.078,0.015,0.002,0.001,111.446,252.705,1.031
u0[22],0.221,0.025,0.174,0.267,0.002,0.001,105.624,188.711,1.033
u0[23],-0.252,0.024,-0.296,-0.207,0.002,0.001,101.397,209.893,1.035
u0[24],-0.432,0.025,-0.478,-0.386,0.002,0.001,103.642,240.909,1.033
u0[25],0.275,0.025,0.23,0.324,0.002,0.001,109.781,265.171,1.033
u0[26],0.313,0.024,0.27,0.361,0.002,0.001,102.806,215.797,1.034
u0[27],-0.086,0.032,-0.15,-0.03,0.002,0.001,164.595,632.977,1.021
u0[28],-0.044,0.024,-0.09,-0.001,0.002,0.001,107.186,261.851,1.033
u0[29],0.124,0.025,0.078,0.169,0.002,0.001,106.34,264.932,1.034
u0[30],0.212,0.025,0.166,0.258,0.002,0.001,109.525,255.114,1.031
u0[31],0.12,0.025,0.075,0.17,0.002,0.001,111.973,267.36,1.032
u0[32],-0.016,0.025,-0.062,0.033,0.002,0.001,112.831,249.802,1.032
u0[33],-0.177,0.024,-0.224,-0.133,0.002,0.001,103.836,264.764,1.034
u0[34],0.104,0.024,0.059,0.148,0.002,0.001,98.477,207.043,1.035
u0[35],0.076,0.022,0.035,0.116,0.002,0.001,84.314,153.851,1.044
u0[36],-0.207,0.024,-0.253,-0.163,0.002,0.001,97.469,202.511,1.037
u0[37],0.184,0.024,0.139,0.229,0.002,0.001,106.119,262.737,1.033
u0[38],-0.166,0.025,-0.211,-0.118,0.002,0.001,109.379,263.753,1.033
u0[39],0.019,0.024,-0.029,0.064,0.002,0.001,105.713,251.822,1.034
u0[40],-0.233,0.08,-0.378,-0.078,0.002,0.001,2677.685,5148.139,1.001
u0[41],-0.032,0.027,-0.081,0.017,0.002,0.001,123.529,281.358,1.029
u0[42],0.05,0.024,0.005,0.095,0.002,0.001,104.464,236.468,1.033
u0[43],-0.057,0.026,-0.105,-0.009,0.002,0.001,117.448,239.613,1.029
u0[44],0.079,0.024,0.033,0.125,0.002,0.001,104.249,225.596,1.033
u0[45],-0.163,0.025,-0.212,-0.116,0.002,0.001,114.117,279.426,1.031
u0[46],-0.412,0.025,-0.458,-0.366,0.002,0.001,110.468,270.265,1.029
u0[47],0.111,0.025,0.064,0.155,0.002,0.001,104.079,263.28,1.034
u0[48],-0.429,0.025,-0.475,-0.381,0.002,0.001,108.201,223.417,1.031
u0[49],0.424,0.025,0.379,0.472,0.002,0.001,110.011,265.481,1.031
u0[50],-0.041,0.026,-0.088,0.008,0.002,0.001,117.587,262.829,1.031
u0[51],-0.236,0.024,-0.28,-0.189,0.002,0.001,102.323,170.278,1.034
u0[52],-0.067,0.025,-0.116,-0.023,0.002,0.001,107.014,221.477,1.034
u0[53],0.096,0.024,0.053,0.142,0.002,0.001,96.445,183.861,1.037
u0[54],0.138,0.039,0.065,0.211,0.002,0.001,257.065,1414.295,1.014
u0[55],0.386,0.025,0.339,0.432,0.002,0.001,103.962,217.18,1.035
u0[56],-0.191,0.024,-0.239,-0.147,0.002,0.001,102.945,207.231,1.034
u0[57],0.322,0.024,0.278,0.369,0.002,0.001,101.521,208.814,1.036
u0[58],-0.677,0.089,-0.844,-0.514,0.002,0.001,2029.005,4957.971,1.002
u0[59],-0.051,0.024,-0.097,-0.007,0.002,0.001,100.781,238.315,1.036
u0[60],-0.018,0.024,-0.063,0.028,0.002,0.001,106.093,249.675,1.032
u0[61],-0.646,0.099,-0.839,-0.463,0.002,0.001,2406.871,4885.133,1.002
u0[62],-0.341,0.026,-0.392,-0.295,0.002,0.001,116.444,296.907,1.03
u0[63],-0.181,0.025,-0.229,-0.136,0.002,0.001,110.718,250.064,1.032
u0[64],-0.207,0.024,-0.253,-0.162,0.002,0.001,106.723,240.537,1.033
u0[65],-0.052,0.024,-0.098,-0.007,0.002,0.001,101.683,255.641,1.035
u0[66],0.241,0.024,0.195,0.286,0.002,0.001,101.912,237.279,1.035
u0[67],-0.109,0.025,-0.155,-0.061,0.002,0.001,106.642,279.78,1.037
u0[68],0.22,0.022,0.178,0.259,0.002,0.001,81.598,149.874,1.045
u0[69],-0.016,0.04,-0.09,0.058,0.002,0.001,275.094,1462.026,1.014
u0[70],-0.408,0.025,-0.454,-0.362,0.002,0.001,111.607,230.808,1.031
u0[71],0.327,0.024,0.283,0.371,0.002,0.001,104.28,218.941,1.033
u0[72],-0.196,0.025,-0.243,-0.151,0.002,0.001,111.652,236.946,1.03
u0[73],-0.162,0.023,-0.204,-0.118,0.002,0.001,87.255,168.323,1.041
u0[74],-0.209,0.022,-0.251,-0.167,0.002,0.001,83.247,167.466,1.042
u0[75],0.118,0.03,0.064,0.174,0.002,0.001,158.603,474.969,1.021
u0[76],0.241,0.025,0.196,0.289,0.002,0.001,103.423,251.559,1.034
u0[77],-0.122,0.025,-0.17,-0.074,0.002,0.001,112.675,273.295,1.031
u0[78],-0.008,0.025,-0.058,0.038,0.002,0.001,114.55,288.255,1.03
u0[79],0.119,0.026,0.073,0.169,0.002,0.001,113.523,219.085,1.031
u0[80],0.118,0.024,0.071,0.162,0.002,0.001,105.8,195.221,1.034
u0[81],-0.003,0.024,-0.05,0.041,0.002,0.001,103.155,219.732,1.033
u0[82],-0.226,0.024,-0.272,-0.181,0.002,0.001,101.92,230.859,1.034
u0[83],-0.008,0.022,-0.048,0.033,0.002,0.001,82.215,149.344,1.044
u0[84],-0.038,0.022,-0.078,0.004,0.002,0.001,84.936,157.022,1.042
u0[85],0.286,0.024,0.239,0.33,0.002,0.001,102.648,226.277,1.034
u0[86],-0.399,0.025,-0.448,-0.353,0.002,0.001,119.55,253.105,1.029
u0[87],-0.063,0.025,-0.109,-0.017,0.002,0.001,107.827,219.559,1.033
u0[88],-0.256,0.024,-0.3,-0.209,0.002,0.001,103.656,244.609,1.034
u0[89],0.123,0.024,0.077,0.167,0.002,0.001,99.824,201.553,1.035
u0[90],0.165,0.025,0.117,0.211,0.002,0.001,107.22,220.066,1.033
u0[91],0.137,0.024,0.09,0.18,0.002,0.001,104.297,222.468,1.034
u0[92],0.327,0.024,0.279,0.37,0.002,0.001,101.463,201.215,1.034
u0[93],0.066,0.048,-0.023,0.158,0.002,0.001,492.834,1204.178,1.008
u0[94],-0.362,0.024,-0.406,-0.316,0.002,0.001,100.21,213.609,1.034
u0[95],-0.328,0.024,-0.372,-0.282,0.002,0.001,104.312,225.54,1.034
u0[96],0.291,0.024,0.246,0.337,0.002,0.001,98.732,238.195,1.036
u0[97],0.107,0.024,0.062,0.151,0.002,0.001,105.798,217.744,1.034
u0[98],0.05,0.024,0.006,0.094,0.002,0.001,98.921,217.266,1.035
u0[99],0.155,0.025,0.107,0.2,0.002,0.001,108.659,284.865,1.032
u0[100],-0.081,0.036,-0.147,-0.011,0.002,0.001,263.864,1135.232,1.014
u0[101],-0.07,0.025,-0.114,-0.021,0.002,0.001,102.424,248.697,1.035
u0[102],-0.267,0.025,-0.315,-0.219,0.002,0.001,115.052,282.25,1.031
u0[103],-0.018,0.022,-0.06,0.025,0.002,0.001,90.71,161.078,1.039
u0[104],-0.268,0.024,-0.313,-0.223,0.002,0.001,105.587,215.268,1.035
u0[105],-0.02,0.029,-0.073,0.035,0.002,0.001,152.848,343.72,1.024
u0[106],-0.476,0.035,-0.54,-0.411,0.002,0.001,243.246,670.399,1.015
u0[107],0.067,0.024,0.021,0.112,0.002,0.001,104.103,228.599,1.035
u0[108],0.063,0.024,0.018,0.109,0.002,0.001,103.286,220.629,1.033
u0[109],-0.055,0.024,-0.101,-0.01,0.002,0.001,102.703,208.689,1.035
u0[110],0.4,0.022,0.358,0.441,0.002,0.001,84.325,161.074,1.042
u0[111],-0.183,0.028,-0.234,-0.129,0.002,0.001,134.373,410.885,1.026
u0[112],0.18,0.024,0.134,0.225,0.002,0.001,98.722,232.698,1.034
u0[113],0.209,0.024,0.164,0.252,0.002,0.001,101.333,221.611,1.036
u0[114],0.494,0.025,0.449,0.541,0.002,0.001,108.52,254.214,1.033
u0[115],0.028,0.024,-0.016,0.074,0.002,0.001,102.314,204.508,1.033
u0[116],0.292,0.023,0.25,0.333,0.002,0.001,89.793,163.582,1.041
u0[117],0.156,0.024,0.11,0.201,0.002,0.001,98.999,199.888,1.036
u0[118],-0.183,0.024,-0.229,-0.138,0.002,0.001,108.674,236.272,1.033
u0[119],-0.21,0.024,-0.255,-0.165,0.002,0.001,101.103,236.518,1.035
u0[120],0.234,0.024,0.188,0.278,0.002,0.001,107.204,243.64,1.033
u0[121],-0.217,0.024,-0.261,-0.171,0.002,0.001,103.461,204.947,1.033
u0[122],-0.297,0.022,-0.337,-0.255,0.002,0.001,83.582,152.121,1.041
u0[123],-0.17,0.027,-0.221,-0.118,0.002,0.001,142.284,379.61,1.024
u0[124],0.27,0.024,0.222,0.314,0.002,0.001,103.842,251.004,1.034
u0[125],-0.068,0.025,-0.113,-0.021,0.002,0.001,106.101,225.92,1.033
u0[126],0.016,0.026,-0.03,0.067,0.002,0.001,119.358,280.443,1.03
u0[127],0.413,0.025,0.365,0.459,0.002,0.001,105.419,219.862,1.032
u0[128],0.27,0.025,0.225,0.316,0.002,0.001,110.533,267.21,1.03
u0[129],0.366,0.024,0.318,0.408,0.002,0.001,108.177,206.074,1.033
u0[130],0.147,0.068,0.022,0.276,0.002,0.001,1572.674,4225.741,1.003
u0[131],-0.146,0.18,-0.477,0.186,0.002,0.002,9084.059,5739.995,1.002
u0[132],0.54,0.024,0.494,0.586,0.002,0.001,104.777,225.177,1.034
u0[133],0.321,0.027,0.271,0.373,0.002,0.001,132.007,381.147,1.026
u0[134],-0.088,0.025,-0.134,-0.041,0.002,0.001,104.541,227.116,1.034
u0[135],0.377,0.024,0.333,0.422,0.002,0.001,101.37,211.392,1.034
u0[136],-0.01,0.022,-0.05,0.032,0.002,0.001,83.937,151.14,1.043
u0[137],-0.356,0.025,-0.401,-0.307,0.002,0.001,106.722,233.279,1.032
u0[138],-0.167,0.037,-0.235,-0.095,0.002,0.001,280.576,830.58,1.012
u0[139],0.531,0.025,0.484,0.578,0.002,0.001,105.358,266.02,1.035
u0[140],-0.28,0.078,-0.423,-0.131,0.002,0.001,1676.571,5369.753,1.002
u0[141],-0.026,0.027,-0.075,0.026,0.002,0.001,127.516,295.166,1.027
u0[142],0.303,0.025,0.257,0.349,0.002,0.001,111.703,221.548,1.033
u0[143],0.482,0.024,0.438,0.528,0.002,0.001,101.636,217.966,1.035
u0[144],-0.193,0.025,-0.24,-0.147,0.002,0.001,109.744,217.917,1.032
u0[145],-0.232,0.024,-0.278,-0.187,0.002,0.001,103.3,215.585,1.033
u0[146],0.045,0.024,-0.001,0.091,0.002,0.001,105.041,246.901,1.032
u0[147],0.321,0.022,0.279,0.362,0.002,0.001,84.141,153.073,1.042
u0[148],-0.16,0.025,-0.21,-0.113,0.002,0.001,105.766,225.895,1.033
u0[149],-0.041,0.025,-0.086,0.008,0.002,0.001,109.603,216.983,1.031
u0[150],-0.086,0.023,-0.128,-0.043,0.002,0.001,91.233,176.016,1.038
u0[151],-0.085,0.024,-0.131,-0.041,0.002,0.001,101.271,237.824,1.034
u0[152],0.156,0.024,0.109,0.201,0.002,0.001,106.197,230.592,1.032
u0[153],0.162,0.179,-0.171,0.504,0.002,0.002,10076.667,6022.57,1.0
u0[154],-0.338,0.022,-0.378,-0.295,0.002,0.001,87.352,158.483,1.042
u0[155],-0.251,0.024,-0.298,-0.208,0.002,0.001,102.362,228.473,1.036
u0[156],-0.001,0.025,-0.049,0.044,0.002,0.001,104.651,232.975,1.034
u0[157],-0.265,0.024,-0.309,-0.219,0.002,0.001,102.437,244.373,1.037
u0[158],0.718,0.022,0.675,0.757,0.002,0.001,84.612,144.558,1.043
u0[159],0.439,0.024,0.393,0.483,0.002,0.001,100.333,205.792,1.037
u0[160],0.233,0.024,0.187,0.279,0.002,0.001,106.451,244.81,1.034
u0[161],-0.016,0.051,-0.111,0.082,0.002,0.001,639.212,1516.067,1.004
u0[162],-0.139,0.026,-0.188,-0.091,0.002,0.001,124.746,312.403,1.025
u0[163],-0.129,0.024,-0.175,-0.085,0.002,0.001,104.244,207.685,1.033
u0[164],-0.096,0.029,-0.155,-0.044,0.002,0.001,155.965,451.626,1.022
u0[165],-0.302,0.022,-0.344,-0.26,0.002,0.001,86.697,161.481,1.042
u0[166],0.425,0.026,0.375,0.471,0.002,0.001,113.301,265.777,1.032
u0[167],0.265,0.024,0.22,0.31,0.002,0.001,103.54,211.911,1.034
u0[168],-0.098,0.025,-0.143,-0.051,0.002,0.001,105.843,227.094,1.034
u0[169],0.076,0.024,0.03,0.122,0.002,0.001,107.409,253.216,1.034
u0[170],0.047,0.024,0.001,0.092,0.002,0.001,105.521,209.053,1.033
u0[171],-0.034,0.025,-0.081,0.012,0.002,0.001,109.952,274.851,1.033
u0[172],0.072,0.023,0.028,0.116,0.002,0.001,98.244,201.762,1.035
u0[173],-0.222,0.026,-0.27,-0.172,0.002,0.001,124.383,259.172,1.029
u0[174],0.337,0.024,0.291,0.382,0.002,0.001,105.656,242.001,1.034
u0[175],-0.168,0.024,-0.214,-0.123,0.002,0.001,101.329,229.816,1.033
u0[176],0.006,0.026,-0.046,0.052,0.002,0.001,121.752,294.943,1.027
u0[177],-0.044,0.042,-0.116,0.04,0.002,0.001,385.506,1448.389,1.01
u0[178],0.396,0.024,0.349,0.44,0.002,0.001,104.644,202.79,1.033
u_slope_gpt2_surprisal[0],-0.005,0.01,-0.024,0.013,0.0,0.0,9459.436,5992.298,1.0
u_slope_gpt2_surprisal[1],0.007,0.008,-0.008,0.023,0.0,0.0,12766.857,5774.39,1.001
u_slope_gpt2_surprisal[2],0.003,0.009,-0.014,0.021,0.0,0.0,10460.389,5941.559,1.0
u_slope_gpt2_surprisal[3],-0.011,0.011,-0.03,0.01,0.0,0.0,9318.644,5722.143,1.001
u_slope_gpt2_surprisal[4],-0.006,0.01,-0.025,0.012,0.0,0.0,10394.579,6032.816,1.001
u_slope_gpt2_surprisal[5],-0.0,0.01,-0.019,0.019,0.0,0.0,10144.664,6595.551,1.0
u_slope_gpt2_surprisal[6],-0.0,0.012,-0.023,0.023,0.0,0.0,11906.134,5580.58,1.001
u_slope_gpt2_surprisal[7],-0.005,0.009,-0.022,0.012,0.0,0.0,11482.78,6117.407,1.001
u_slope_gpt2_surprisal[8],-0.013,0.011,-0.032,0.008,0.0,0.0,9155.114,5993.814,1.0
u_slope_gpt2_surprisal[9],0.002,0.012,-0.021,0.026,0.0,0.0,11263.573,5837.206,1.001
u_slope_gpt2_surprisal[10],-0.001,0.01,-0.019,0.019,0.0,0.0,9186.702,5714.344,1.0
u_slope_gpt2_surprisal[11],-0.006,0.01,-0.025,0.013,0.0,0.0,11733.059,5849.143,1.0
u_slope_gpt2_surprisal[12],0.003,0.009,-0.014,0.021,0.0,0.0,10839.663,6113.765,1.001
u_slope_gpt2_surprisal[13],-0.002,0.012,-0.025,0.022,0.0,0.0,11544.786,5783.331,1.001
u_slope_gpt2_surprisal[14],0.001,0.009,-0.015,0.019,0.0,0.0,11726.159,5644.919,1.0
u_slope_gpt2_surprisal[15],-0.004,0.011,-0.024,0.016,0.0,0.0,11610.569,5932.704,1.0
u_slope_gpt2_surprisal[16],-0.007,0.011,-0.028,0.012,0.0,0.0,9234.115,6379.512,1.001
u_slope_gpt2_surprisal[17],-0.003,0.01,-0.023,0.015,0.0,0.0,12471.001,6115.623,1.0
u_slope_gpt2_surprisal[18],0.003,0.013,-0.021,0.028,0.0,0.0,11571.706,6301.63,1.0
u_slope_gpt2_surprisal[19],-0.0,0.009,-0.017,0.016,0.0,0.0,10021.175,5960.544,1.0
u_slope_gpt2_surprisal[20],0.002,0.01,-0.017,0.022,0.0,0.0,10591.372,6023.295,1.001
u_slope_gpt2_surprisal[21],-0.006,0.01,-0.023,0.013,0.0,0.0,10966.024,5374.033,1.001
u_slope_gpt2_surprisal[22],0.001,0.01,-0.018,0.02,0.0,0.0,10221.864,5971.364,1.0
u_slope_gpt2_surprisal[23],0.001,0.009,-0.016,0.019,0.0,0.0,11672.175,5608.216,1.001
u_slope_gpt2_surprisal[24],-0.001,0.01,-0.021,0.017,0.0,0.0,12717.863,6042.265,1.001
u_slope_gpt2_surprisal[25],0.0,0.01,-0.019,0.019,0.0,0.0,11702.151,5898.591,1.0
u_slope_gpt2_surprisal[26],0.013,0.009,-0.004,0.031,0.0,0.0,8627.314,6030.944,1.001
u_slope_gpt2_surprisal[27],0.001,0.011,-0.019,0.023,0.0,0.0,11899.424,6449.023,1.0
u_slope_gpt2_surprisal[28],-0.007,0.01,-0.027,0.011,0.0,0.0,12748.516,6300.407,1.0
u_slope_gpt2_surprisal[29],-0.001,0.01,-0.02,0.017,0.0,0.0,11513.043,5839.0,1.001
u_slope_gpt2_surprisal[30],0.002,0.01,-0.018,0.02,0.0,0.0,11681.238,5890.823,1.001
u_slope_gpt2_surprisal[31],-0.002,0.01,-0.02,0.017,0.0,0.0,11791.765,5728.365,1.0
u_slope_gpt2_surprisal[32],-0.003,0.01,-0.022,0.015,0.0,0.0,9838.97,5658.898,1.0
u_slope_gpt2_surprisal[33],-0.004,0.01,-0.023,0.015,0.0,0.0,9762.376,5579.299,1.001
u_slope_gpt2_surprisal[34],0.002,0.01,-0.017,0.021,0.0,0.0,11280.689,6289.593,1.001
u_slope_gpt2_surprisal[35],0.007,0.008,-0.008,0.023,0.0,0.0,11860.408,6144.132,1.0
u_slope_gpt2_surprisal[36],-0.0,0.01,-0.018,0.019,0.0,0.0,10128.731,5964.008,1.0
u_slope_gpt2_surprisal[37],-0.0,0.01,-0.018,0.017,0.0,0.0,10060.984,5860.453,1.001
u_slope_gpt2_surprisal[38],-0.002,0.01,-0.021,0.017,0.0,0.0,8723.544,5259.751,1.001
u_slope_gpt2_surprisal[39],0.003,0.01,-0.016,0.023,0.0,0.0,11152.621,6011.914,1.002
u_slope_gpt2_surprisal[40],-0.002,0.013,-0.027,0.021,0.0,0.0,11404.638,5951.804,1.0
u_slope_gpt2_surprisal[41],-0.007,0.01,-0.026,0.012,0.0,0.0,11968.648,6244.214,1.001
u_slope_gpt2_surprisal[42],-0.003,0.01,-0.023,0.014,0.0,0.0,11391.41,5764.346,1.0
u_slope_gpt2_surprisal[43],0.005,0.011,-0.015,0.026,0.0,0.0,10952.892,5181.364,1.0
u_slope_gpt2_surprisal[44],-0.005,0.01,-0.025,0.013,0.0,0.0,11650.354,6200.525,1.0
u_slope_gpt2_surprisal[45],-0.005,0.01,-0.023,0.013,0.0,0.0,9860.578,6181.698,1.0
u_slope_gpt2_surprisal[46],-0.005,0.01,-0.025,0.014,0.0,0.0,12187.483,5742.927,1.001
u_slope_gpt2_surprisal[47],0.003,0.01,-0.015,0.023,0.0,0.0,10702.211,6009.087,1.001
u_slope_gpt2_surprisal[48],-0.005,0.009,-0.023,0.013,0.0,0.0,12191.652,5695.565,1.0
u_slope_gpt2_surprisal[49],-0.004,0.01,-0.021,0.015,0.0,0.0,9907.181,5486.405,1.0
u_slope_gpt2_surprisal[50],-0.012,0.01,-0.031,0.008,0.0,0.0,9891.115,5781.824,1.0
u_slope_gpt2_surprisal[51],-0.002,0.009,-0.018,0.014,0.0,0.0,10676.206,6171.795,1.001
u_slope_gpt2_surprisal[52],0.003,0.01,-0.015,0.023,0.0,0.0,10322.013,5499.424,1.0
u_slope_gpt2_surprisal[53],0.011,0.009,-0.006,0.028,0.0,0.0,7950.534,6106.096,1.0
u_slope_gpt2_surprisal[54],-0.001,0.012,-0.023,0.021,0.0,0.0,10059.555,5558.079,1.0
u_slope_gpt2_surprisal[55],-0.008,0.01,-0.027,0.011,0.0,0.0,11244.318,5995.449,1.0
u_slope_gpt2_surprisal[56],-0.002,0.009,-0.02,0.015,0.0,0.0,11267.431,6026.344,1.001
u_slope_gpt2_surprisal[57],0.026,0.01,0.006,0.045,0.0,0.0,8365.056,5509.257,1.0
u_slope_gpt2_surprisal[58],0.003,0.012,-0.021,0.026,0.0,0.0,11541.665,5861.517,1.0
u_slope_gpt2_surprisal[59],-0.005,0.01,-0.025,0.012,0.0,0.0,9380.544,6308.691,1.001
u_slope_gpt2_surprisal[60],-0.015,0.01,-0.034,0.003,0.0,0.0,8369.962,5922.493,1.001
u_slope_gpt2_surprisal[61],-0.001,0.013,-0.026,0.023,0.0,0.0,11322.263,6035.892,1.0
u_slope_gpt2_surprisal[62],-0.001,0.01,-0.021,0.018,0.0,0.0,9650.558,5892.596,1.0
u_slope_gpt2_surprisal[63],-0.002,0.01,-0.022,0.017,0.0,0.0,12023.242,5692.972,1.001
u_slope_gpt2_surprisal[64],-0.003,0.011,-0.024,0.017,0.0,0.0,10879.936,5559.821,1.003
u_slope_gpt2_surprisal[65],-0.008,0.01,-0.027,0.012,0.0,0.0,9730.268,6092.011,1.002
u_slope_gpt2_surprisal[66],0.016,0.01,-0.003,0.035,0.0,0.0,10491.534,5514.886,1.0
u_slope_gpt2_surprisal[67],0.002,0.01,-0.015,0.022,0.0,0.0,10458.589,5726.635,1.0
u_slope_gpt2_surprisal[68],0.004,0.008,-0.01,0.02,0.0,0.0,11319.196,5396.592,1.001
u_slope_gpt2_surprisal[69],-0.003,0.012,-0.025,0.02,0.0,0.0,11826.013,6035.779,1.0
u_slope_gpt2_surprisal[70],-0.006,0.011,-0.027,0.013,0.0,0.0,11771.822,5691.843,1.0
u_slope_gpt2_surprisal[71],-0.005,0.009,-0.023,0.012,0.0,0.0,10300.423,5819.736,1.001
u_slope_gpt2_surprisal[72],-0.004,0.01,-0.023,0.016,0.0,0.0,11396.039,5798.851,1.001
u_slope_gpt2_surprisal[73],0.002,0.009,-0.014,0.019,0.0,0.0,10018.143,5825.765,1.0
u_slope_gpt2_surprisal[74],-0.0,0.008,-0.016,0.016,0.0,0.0,11482.178,5593.34,1.001
u_slope_gpt2_surprisal[75],-0.003,0.011,-0.024,0.017,0.0,0.0,13682.915,5735.356,1.001
u_slope_gpt2_surprisal[76],0.003,0.01,-0.016,0.022,0.0,0.0,9546.664,5782.874,1.0
u_slope_gpt2_surprisal[77],0.006,0.01,-0.013,0.025,0.0,0.0,10416.148,5541.08,1.0
u_slope_gpt2_surprisal[78],0.003,0.011,-0.017,0.023,0.0,0.0,13062.299,5855.236,1.0
u_slope_gpt2_surprisal[79],0.004,0.01,-0.016,0.023,0.0,0.0,11039.484,5582.429,1.0
u_slope_gpt2_surprisal[80],0.011,0.009,-0.007,0.028,0.0,0.0,9702.197,5971.004,1.0
