,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u0[33],-0.183,0.024,-0.23,-0.142,0.003,0.001,64.314,242.598,1.059
u0[34],0.106,0.024,0.061,0.152,0.003,0.001,69.079,269.131,1.05
u0[35],0.077,0.022,0.034,0.115,0.003,0.001,53.028,153.959,1.068
u0[36],-0.188,0.024,-0.231,-0.142,0.003,0.001,64.615,242.499,1.057
u0[37],0.218,0.024,0.174,0.263,0.003,0.001,66.162,246.034,1.055
u0[38],-0.16,0.024,-0.204,-0.115,0.003,0.001,68.368,215.044,1.051
u0[39],0.01,0.024,-0.036,0.054,0.003,0.001,66.63,263.653,1.052
u0[40],-0.264,0.105,-0.469,-0.078,0.002,0.001,4854.474,5825.545,1.003
u0[41],-0.047,0.026,-0.096,0.002,0.003,0.001,81.586,333.039,1.044
u0[42],0.067,0.024,0.02,0.109,0.003,0.001,65.907,265.88,1.053
u0[43],-0.068,0.025,-0.115,-0.022,0.003,0.001,70.394,241.247,1.05
u0[44],0.082,0.024,0.04,0.13,0.003,0.001,63.746,192.524,1.057
u0[45],-0.145,0.025,-0.193,-0.098,0.003,0.001,71.833,243.944,1.049
u0[46],-0.41,0.024,-0.455,-0.366,0.003,0.001,67.877,236.163,1.052
u0[47],0.069,0.024,0.021,0.111,0.003,0.001,64.827,279.007,1.055
u0[48],-0.409,0.025,-0.459,-0.367,0.003,0.001,68.791,260.994,1.051
u0[49],0.42,0.025,0.376,0.468,0.003,0.001,71.882,290.498,1.048
u0[50],-0.057,0.026,-0.105,-0.01,0.003,0.001,74.479,268.529,1.048
u0[51],-0.229,0.024,-0.277,-0.184,0.003,0.001,67.982,272.479,1.053
u0[52],-0.045,0.024,-0.09,-0.001,0.003,0.001,64.336,230.444,1.054
u0[53],0.023,0.024,-0.024,0.068,0.003,0.001,68.178,269.225,1.054
u0[54],0.055,0.035,-0.011,0.119,0.003,0.001,157.007,817.198,1.022
u0[55],0.386,0.024,0.34,0.429,0.003,0.001,65.832,243.235,1.052
u0[56],-0.148,0.024,-0.194,-0.103,0.003,0.001,68.752,235.088,1.052
u0[57],0.322,0.024,0.277,0.369,0.003,0.001,67.903,235.083,1.053
u0[58],-0.449,0.146,-0.737,-0.19,0.002,0.002,6450.512,5695.211,1.001
u0[59],-0.056,0.024,-0.103,-0.012,0.003,0.001,64.959,205.369,1.054
u0[60],-0.018,0.024,-0.063,0.026,0.003,0.001,66.73,237.408,1.054
u0[61],-0.446,0.178,-0.786,-0.118,0.002,0.002,7535.16,5323.653,1.001
u0[62],-0.316,0.026,-0.365,-0.27,0.003,0.001,74.277,232.572,1.048
u0[63],-0.165,0.024,-0.213,-0.122,0.003,0.001,66.027,242.433,1.053
u0[64],-0.228,0.024,-0.273,-0.184,0.003,0.001,62.961,208.804,1.057
u0[65],-0.053,0.024,-0.097,-0.008,0.003,0.001,65.39,227.462,1.054
u0[66],0.213,0.025,0.168,0.259,0.003,0.001,73.245,283.103,1.046
