,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
u0_raw[92],0.546,0.109,0.339,0.748,0.013,0.005,72.518,218.578,1.048
u0_raw[93],1.38,0.128,1.13,1.611,0.013,0.006,94.29,251.949,1.042
u0_raw[94],0.188,0.171,-0.122,0.526,0.011,0.003,258.512,925.955,1.015
u0_raw[95],-1.57,0.131,-1.819,-1.33,0.012,0.005,126.687,269.487,1.033
u0_raw[96],-1.375,0.125,-1.619,-1.146,0.011,0.005,124.767,223.079,1.032
u0_raw[97],1.187,0.12,0.973,1.417,0.013,0.005,85.349,223.611,1.044
u0_raw[98],0.476,0.106,0.268,0.672,0.013,0.005,71.464,180.595,1.05
u0_raw[99],0.304,0.104,0.111,0.502,0.013,0.006,63.523,156.091,1.054
u0_raw[100],0.566,0.108,0.375,0.782,0.013,0.005,73.702,192.402,1.049
u0_raw[101],-0.207,0.143,-0.479,0.056,0.011,0.004,182.773,573.531,1.022
u0_raw[102],-0.272,0.107,-0.486,-0.081,0.012,0.005,72.48,196.189,1.044
u0_raw[103],-0.97,0.118,-1.196,-0.751,0.011,0.005,118.168,244.953,1.036
u0_raw[104],-0.182,0.095,-0.363,-0.006,0.013,0.006,50.889,127.603,1.063
u0_raw[105],-1.115,0.116,-1.34,-0.903,0.011,0.005,109.7,226.149,1.04
u0_raw[106],-0.14,0.119,-0.371,0.08,0.011,0.004,110.393,274.238,1.032
u0_raw[107],-2.065,0.175,-2.392,-1.74,0.012,0.005,208.647,483.451,1.018
u0_raw[108],0.228,0.105,0.024,0.419,0.013,0.006,65.383,168.761,1.051
u0_raw[109],0.189,0.108,-0.023,0.384,0.013,0.005,69.186,188.164,1.046
u0_raw[110],-0.329,0.105,-0.527,-0.134,0.012,0.006,72.688,166.095,1.05
u0_raw[111],1.593,0.128,1.352,1.83,0.014,0.006,86.376,224.252,1.044
u0_raw[112],-0.774,0.118,-0.986,-0.534,0.011,0.005,120.09,261.627,1.036
u0_raw[113],0.721,0.11,0.525,0.938,0.013,0.006,75.319,168.576,1.049
u0_raw[114],0.659,0.11,0.451,0.867,0.013,0.005,69.589,223.246,1.051
u0_raw[115],1.815,0.139,1.549,2.069,0.014,0.006,105.907,255.331,1.038
u0_raw[116],0.096,0.102,-0.093,0.296,0.012,0.006,66.92,149.796,1.051
u0_raw[117],1.182,0.116,0.963,1.394,0.013,0.006,76.224,214.639,1.05
u0_raw[118],0.532,0.108,0.322,0.727,0.012,0.005,76.604,181.784,1.047
u0_raw[119],-0.732,0.106,-0.926,-0.524,0.011,0.005,98.224,162.119,1.045
u0_raw[120],-0.97,0.113,-1.186,-0.762,0.011,0.005,105.55,227.017,1.042
u0_raw[121],1.031,0.118,0.813,1.253,0.013,0.005,79.678,205.568,1.045
u0_raw[122],-0.93,0.111,-1.138,-0.721,0.011,0.005,101.308,186.584,1.045
